,Cow,Date,Body Weight (kg),Daily Hay Dry matter (kg),hay intake fresh
1997,Cow 34,2022-01-18,430.8078286061064,20.594400963776504,42.750349943522934
1998,Cow 34,2022-01-19,545.2126832316108,32.59942158065171,27.857217072523373
1999,Cow 34,2022-01-20,549.610605263731,11.003737190830856,32.98931914402041
2000,Cow 34,2022-01-21,466.85162239296346,13.874305643970933,50.56583430652103
2001,Cow 34,2022-01-22,449.2220387184376,21.495390296065253,42.3581754457232
2002,Cow 34,2022-01-23,451.60551613373815,25.974523248835766,55.378125446599086
2003,Cow 34,2022-01-24,614.6985926860859,27.742657054634336,50.08457084498263
2004,Cow 34,2022-01-25,470.41407002141034,19.526024426768075,54.22571746397796
2005,Cow 34,2022-01-26,487.33650902940894,6.742859989721499,74.03649114676382
2006,Cow 34,2022-01-27,195.98989357842635,16.976934785398846,48.87621780421653
2007,Cow 34,2022-01-28,653.285147475994,26.999885707493846,48.39088317680386
2008,Cow 34,2022-01-29,444.2427002825171,33.42895178427636,54.85825794115503
2009,Cow 34,2022-01-30,543.7185067107102,13.457325866851175,47.588226862365794
2010,Cow 34,2022-01-31,504.58843118754595,28.381891457131697,61.53045246710332
2011,Cow 34,2022-02-01,532.5752128476602,18.50861389261304,48.43570445575137
2012,Cow 34,2022-02-02,284.3199368548396,25.110971099203834,42.83546120553036
2013,Cow 34,2022-02-03,423.84073749722586,18.853040105791788,55.00659618071258
2014,Cow 34,2022-02-04,530.1088344119443,28.189131713097726,41.3032598812291
2015,Cow 34,2022-02-05,502.7880920046474,15.625499436324855,57.34740761132227
2016,Cow 34,2022-02-06,366.453804475285,20.21045021019296,58.675171515049826
2017,Cow 34,2022-02-07,600.4199353888083,24.358668646333527,59.53426849993569
2018,Cow 34,2022-02-08,343.8300445367886,22.634729107907486,55.64388914505913
2019,Cow 34,2022-02-09,512.4011997116916,17.87087468166554,42.43858009079064
2020,Cow 34,2022-02-10,351.828515839825,13.946358469593712,59.97989434197153
2021,Cow 34,2022-02-11,413.80699675510255,15.734947174930905,60.48003870004572
2022,Cow 34,2022-02-12,425.4916942947394,20.432653831122575,49.571112754811736
2023,Cow 34,2022-02-13,408.6456933032392,18.526070992355766,52.894518092235316
2024,Cow 34,2022-02-14,397.4882010686915,18.98099303904862,26.054965758319103
2025,Cow 34,2022-02-15,419.8044260909533,20.553349660182864,51.954528501481796
2026,Cow 34,2022-02-16,652.3746339081925,18.36515613944125,35.89377577123175
2027,Cow 34,2022-02-17,606.820176058412,24.326573545535727,53.06678674279742
2028,Cow 34,2022-02-18,487.07496809551515,24.628995683529947,58.172347071779775
2029,Cow 34,2022-02-19,354.27534358240905,24.158913100351572,58.20970958522618
2030,Cow 34,2022-02-20,502.25390159016615,25.810496426250452,65.89262115530082
2031,Cow 34,2022-02-21,377.60257655670006,16.580449112158735,53.89796624208819
2032,Cow 34,2022-02-22,353.52549831089755,13.30217000336308,43.8788707945953
2033,Cow 34,2022-02-23,415.9394544173015,27.329290013871123,69.00202548084305
2034,Cow 34,2022-02-24,400.878308535249,25.428907476365776,42.506638995768846
2035,Cow 34,2022-02-25,203.34676466471237,28.00321244582507,40.72142772659745
2036,Cow 34,2022-02-26,355.58631404585276,14.774073937705003,49.752386126607796
2037,Cow 34,2022-02-27,359.91189606133287,22.81904640352658,51.69102638174753
2038,Cow 34,2022-02-28,315.33688504457746,19.790802792443607,68.01334249814045
2039,Cow 34,2022-03-01,337.8090173078085,25.262657851922214,59.2267784745645
2040,Cow 35,2022-01-01,310.7433025078134,6.0699271460964805,52.691971467329395
2041,Cow 35,2022-01-02,535.4176694169801,19.669524295689637,41.03695308255924
2042,Cow 35,2022-01-03,427.2088211436439,13.476255893823227,50.555382708259444
2043,Cow 35,2022-01-04,285.30481190074715,16.79270939969918,52.312100922550115
2044,Cow 35,2022-01-05,533.0139945976596,22.44107872923559,50.50468671838404
2045,Cow 35,2022-01-06,519.498367764234,13.730871578462398,33.46944420567603
2046,Cow 35,2022-01-07,406.6611501574209,14.713350577880558,42.18031961651573
2047,Cow 35,2022-01-08,496.61582814166593,19.143214769534353,70.52140686118675
2048,Cow 35,2022-01-09,388.72547628444045,25.173148109606807,43.94795891051021
2049,Cow 35,2022-01-10,470.45069217914676,20.87555618604557,61.51860727017523
2050,Cow 35,2022-01-11,417.0840813124646,21.047911613044445,58.26984595313743
2051,Cow 35,2022-01-12,439.332953857166,16.93956262576144,45.84546644828011
2052,Cow 35,2022-01-13,407.36883700389234,15.342573992247459,40.28785192495523
2053,Cow 35,2022-01-14,299.341055992612,19.603575271168502,50.35826801568373
2054,Cow 35,2022-01-15,484.5997409749727,30.543431899873596,66.53331271832984
2055,Cow 35,2022-01-16,525.13677050927,19.050578626423363,36.18302811252157
2056,Cow 35,2022-01-17,619.9726427203489,10.829781360023336,54.322962127350046
2057,Cow 35,2022-01-18,554.8307489544189,21.312618007740053,52.151156301489465
2058,Cow 35,2022-01-19,585.5870765280224,25.827484580971223,43.66710046467035
2059,Cow 35,2022-01-20,317.70140143912477,14.219902341077873,47.619059002405706
2060,Cow 35,2022-01-21,471.1818061333362,18.621349435884593,54.364204505049365
2061,Cow 35,2022-01-22,429.55556782309986,23.25449917767435,62.88695736846913
2062,Cow 35,2022-01-23,308.2474969686044,13.861118542449745,48.524596670425844
2063,Cow 35,2022-01-24,490.40446793762635,9.970537216902764,40.6981607310597
2064,Cow 35,2022-01-25,570.8278650754135,17.800402018000288,46.84159642041704
2065,Cow 35,2022-01-26,336.783481561288,25.678597065430942,55.394581337270566
2066,Cow 35,2022-01-27,343.95612662731156,13.253416370645699,57.25232737208308
2067,Cow 35,2022-01-28,406.5477323893846,19.006033455818624,65.43317110658224
2068,Cow 35,2022-01-29,468.7915337797813,22.12228193072928,50.45745865222368
2069,Cow 35,2022-01-30,276.75422799800674,23.890077652457975,36.72953534200619
2070,Cow 35,2022-01-31,425.3412481896282,30.497172964564676,49.415329237354925
2071,Cow 35,2022-02-01,608.3830237309917,22.527443015330025,53.25350525582172
2072,Cow 35,2022-02-02,316.0696250247107,19.23534286309103,55.69653323881269
2073,Cow 35,2022-02-03,277.81277217289653,16.650088867236143,23.965760634804028
2074,Cow 35,2022-02-04,408.9895366442652,24.62933541441533,63.80247186672007
2075,Cow 35,2022-02-05,438.90562512105214,15.478219919990675,55.193740188981906
2076,Cow 35,2022-02-06,517.0690827552667,18.125120291992623,53.97762131309675
2077,Cow 35,2022-02-07,493.9515841274953,18.06997358990513,52.16266989715597
2078,Cow 35,2022-02-08,584.2532269760715,8.018073281791027,62.56336906406059
2079,Cow 35,2022-02-09,397.2370394084466,20.507556362674713,53.10873408575108
2080,Cow 35,2022-02-10,462.1272806546711,12.228667388526864,36.01337713490368
2081,Cow 35,2022-02-11,635.3224247181446,15.535433889435062,34.089113551556665
2082,Cow 35,2022-02-12,440.45223644173876,16.592845335552603,53.11702892985028
2083,Cow 35,2022-02-13,443.6735125502986,20.04629247600115,44.52292156355745
2084,Cow 35,2022-02-14,416.2951969765155,14.626393824095205,48.16500859557466
2085,Cow 35,2022-02-15,554.147583170871,14.785614980945534,49.17553722594491
2086,Cow 35,2022-02-16,276.7005371162437,25.455458093452496,55.366815923810606
2087,Cow 35,2022-02-17,533.2717643607807,20.32851365191719,61.02607475496427
2088,Cow 35,2022-02-18,435.36286337500326,16.29112567624521,64.02353741061926
2089,Cow 35,2022-02-19,455.47928173042453,18.39635783758096,50.27392235207446
2090,Cow 35,2022-02-20,376.46859874462154,12.652697348791161,52.854560188704674
2091,Cow 35,2022-02-21,416.56241762041606,20.63179983487341,59.854201891579706
2092,Cow 35,2022-02-22,604.0814049698552,19.693313881852056,43.14238357396156
2093,Cow 35,2022-02-23,496.727603361824,24.315079992628785,31.59082403044692
2094,Cow 35,2022-02-24,582.2775810560731,20.142443536872737,51.500105168499395
2095,Cow 35,2022-02-25,316.90704609667773,25.454610584332592,40.6695908293081
2096,Cow 35,2022-02-26,526.298400606389,27.544804629427656,26.43803045324493
2097,Cow 35,2022-02-27,725.1395955807302,27.235060817595567,47.60452612255652
2098,Cow 35,2022-02-28,248.4310127288388,18.785746720019123,64.36755885063369
2099,Cow 35,2022-03-01,446.8201400808793,19.158621954006875,47.511764846235515
2100,Cow 36,2022-01-01,443.2631397227318,22.40399094555144,44.28042592031294
2101,Cow 36,2022-01-02,533.5603834628339,19.920579706621847,59.44690059744075
2102,Cow 36,2022-01-03,435.5595964044671,17.991140408819092,43.06006953529851
2103,Cow 36,2022-01-04,498.8972068987013,18.581961058258333,77.1328155044877
2104,Cow 36,2022-01-05,515.8339285226467,29.937994333147913,53.60238097434663
2105,Cow 36,2022-01-06,283.5261087893699,25.430752976869705,47.43148059584236
2106,Cow 36,2022-01-07,603.181130818828,20.035811338231703,42.24941163833501
2107,Cow 36,2022-01-08,435.7836704233694,34.91586905469471,52.62467178605993
2108,Cow 36,2022-01-09,310.24424933476485,17.99352412999474,52.93928641105153
2109,Cow 36,2022-01-10,419.46591533120346,16.18814287439579,42.072873323578236
2110,Cow 36,2022-01-11,510.1625117984883,19.956906017896536,51.42609819664814
2111,Cow 36,2022-01-12,502.47279575962295,20.65391682882025,56.24149922864292
2112,Cow 36,2022-01-13,363.66318884664037,17.629884616800126,81.81775844955497
2113,Cow 36,2022-01-14,356.29433499844697,9.590977323021857,37.647397034266646
2114,Cow 36,2022-01-15,541.8432194405003,24.519798645610035,46.62005469253712
2115,Cow 36,2022-01-16,449.3146663819704,14.415520955149926,61.01822640526268
2116,Cow 36,2022-01-17,501.9878484905412,22.03242352953485,43.725444257770974
2117,Cow 36,2022-01-18,508.3276753683795,21.809075183372638,39.04990519946646
2118,Cow 36,2022-01-19,641.5311372648678,22.368043798621102,53.01511316771212
2119,Cow 36,2022-01-20,498.2137968007811,22.262856821244267,47.26200378225726
2120,Cow 36,2022-01-21,611.2748820687673,19.454725835461407,46.05905317577865
2121,Cow 36,2022-01-22,515.8927847867683,20.880661753378696,46.802723021949795
2122,Cow 36,2022-01-23,646.8665556784237,31.00199919170759,44.383222645811315
2123,Cow 36,2022-01-24,507.46664635031925,24.408412649026964,49.598957872596664
2124,Cow 36,2022-01-25,344.95050194960226,26.010737357757844,54.284156201422476
2125,Cow 36,2022-01-26,537.2011609285672,25.863159021688716,31.918589246236408
2126,Cow 36,2022-01-27,596.977341961613,12.723395251928805,80.43495373642448
2127,Cow 36,2022-01-28,305.1684588536475,24.40418434477462,55.53847092684333
2128,Cow 36,2022-01-29,340.9081029447928,25.54215887326327,36.67781014808766
2129,Cow 36,2022-01-30,515.6813267509127,21.01739972443736,39.36773035846992
2130,Cow 36,2022-01-31,571.9823144650629,19.90431005556126,44.77463603486873
2131,Cow 36,2022-02-01,525.9457668523368,20.270701125723814,51.12347433752534
2132,Cow 36,2022-02-02,344.77541853465436,21.127205177313307,39.14556227881971
2133,Cow 36,2022-02-03,551.2507794539337,29.038692215488823,58.762072170160536
2134,Cow 36,2022-02-04,562.4613802252271,21.068626254955994,34.095591838093185
2135,Cow 36,2022-02-05,594.7677030618844,16.334960036140718,44.56681856916669
2136,Cow 36,2022-02-06,436.3932706958851,14.621636785408604,32.67287719081237
2137,Cow 36,2022-02-07,460.67178209365187,18.86896488676249,50.41337932691336
2138,Cow 36,2022-02-08,488.84675772415125,22.812485359914163,36.405140707348366
2139,Cow 36,2022-02-09,586.7225896150403,21.03102003298334,52.28913110171001
2140,Cow 36,2022-02-10,423.524007454974,25.57502561294872,40.81015160105622
2141,Cow 36,2022-02-11,395.32621069573247,10.140593705295501,61.60818611956978
2142,Cow 36,2022-02-12,407.1882921309522,23.50759358284539,54.12495013573256
2143,Cow 36,2022-02-13,452.18586511686124,15.446616575113445,42.18841278619801
2144,Cow 36,2022-02-14,609.334115017313,27.982097938547522,41.71293738443338
2145,Cow 36,2022-02-15,272.26690619911903,22.065538929799427,50.913854577914876
2146,Cow 36,2022-02-16,622.1718997432099,22.300735814931727,55.03861803967369
2147,Cow 36,2022-02-17,385.9831887609548,9.046510130789564,48.884109490235225
2148,Cow 36,2022-02-18,397.4446998911409,16.390360589176698,46.7892177154354
2149,Cow 36,2022-02-19,499.0353022063734,22.27006148750275,66.84653987040797
2150,Cow 36,2022-02-20,501.42958945600446,26.86600284972739,36.02476940338933
2151,Cow 36,2022-02-21,447.50781111389443,30.07459991798858,48.535275227064304
2152,Cow 36,2022-02-22,572.0731487031366,21.583671811105173,55.14591144381674
2153,Cow 36,2022-02-23,427.4672287088921,27.127801943617733,38.79830716632902
2154,Cow 36,2022-02-24,359.47595672823104,22.516943167406907,30.25491229510203
2155,Cow 36,2022-02-25,474.0110861944847,18.05853583922803,69.16388774029465
2156,Cow 36,2022-02-26,606.691717127334,14.156629349987973,40.052802032859134
2157,Cow 36,2022-02-27,450.7090170163829,11.061983534958108,52.295387703580744
2158,Cow 36,2022-02-28,407.79881034736957,19.113878347894225,34.69062424057327
2159,Cow 36,2022-03-01,445.10862385964236,26.88969954439785,73.15359488140817
2160,Cow 37,2022-01-01,412.3301809489518,20.628400314440707,37.80303905790694
2161,Cow 37,2022-01-02,633.403649372458,17.956257970618598,59.52916494376129
2162,Cow 37,2022-01-03,306.2860506168199,18.01434114814848,34.46218521587292
2163,Cow 37,2022-01-04,391.09081776795443,21.4866639060747,46.05925748717431
2164,Cow 37,2022-01-05,426.75050414400033,15.120242474259694,52.38953619163361
2165,Cow 37,2022-01-06,395.7468971634515,19.294150059409574,62.962539937990684
2166,Cow 37,2022-01-07,472.06091539898796,19.0571551238317,53.94828142216802
2167,Cow 37,2022-01-08,471.4522453889379,9.137359373112748,40.06220372040626
2168,Cow 37,2022-01-09,507.272937456066,23.893512865019446,28.02072532542369
2169,Cow 37,2022-01-10,493.6271900216259,14.202297304255557,42.19069953934089
2170,Cow 37,2022-01-11,303.6156563166986,14.099868533925079,53.57398886777342
2171,Cow 37,2022-01-12,332.69422013855024,23.810038723535264,52.37600231592959
2172,Cow 37,2022-01-13,461.4094450438298,14.974851925802557,59.37140165485259
2173,Cow 37,2022-01-14,341.9464378037532,17.173104074021513,55.33743232701137
2174,Cow 37,2022-01-15,363.24098918874705,15.202009196723832,48.5198532151708
2175,Cow 37,2022-01-16,560.4128197868832,16.068612593747552,47.8789177465122
2176,Cow 37,2022-01-17,455.4653011743236,10.166567770906282,48.39761393995793
2177,Cow 37,2022-01-18,453.79979300259913,14.718794054782903,51.07044732388117
2178,Cow 37,2022-01-19,280.7687398983428,16.470692427353796,51.92222088080545
2179,Cow 37,2022-01-20,614.7030008292254,18.477984621818617,68.92578889967363
2180,Cow 37,2022-01-21,571.1256148192832,20.504614079155257,39.67690065361262
2181,Cow 37,2022-01-22,603.7236045770194,21.765882768674203,74.00017477042745
2182,Cow 37,2022-01-23,386.79837420064644,14.308126760598547,49.75614723184575
2183,Cow 37,2022-01-24,429.46035916837405,20.55814777492348,43.88193797932181
2184,Cow 37,2022-01-25,637.7458012104182,28.804367556395068,44.89426653855748
2185,Cow 37,2022-01-26,563.0219217015192,25.59400769299736,29.93148579471129
2186,Cow 37,2022-01-27,381.967614531137,13.566215900003545,60.96612876048519
2187,Cow 37,2022-01-28,552.7062135453282,19.98856439369644,49.82443323945321
2188,Cow 37,2022-01-29,369.26299402277874,25.670028279384677,57.359697481476886
2189,Cow 37,2022-01-30,600.2544559366659,20.946089974478333,31.758382864381755
2190,Cow 37,2022-01-31,570.2217676010465,20.088662317598942,43.7103074254486
2191,Cow 37,2022-02-01,444.0370224755427,17.737343366939033,52.884373404211836
2192,Cow 37,2022-02-02,459.8321788984235,21.454662385505557,45.81414525766143
2193,Cow 37,2022-02-03,396.472312953058,17.862942934991494,41.153472826228175
2194,Cow 37,2022-02-04,545.6980005267893,18.756683443413486,33.3384493642895
2195,Cow 37,2022-02-05,483.35724104254206,24.986814353593797,62.242943882448714
2196,Cow 37,2022-02-06,321.0158408914732,18.37855984712515,27.118557193583634
2197,Cow 37,2022-02-07,229.5075508286271,12.242385927763822,40.44974384448864
2198,Cow 37,2022-02-08,457.78971983186904,23.53425608150268,59.675632825388774
2199,Cow 37,2022-02-09,423.0072775824374,24.613983575668872,48.738422867466575
2200,Cow 37,2022-02-10,667.0933501043937,26.598357581058043,49.66974029859383
2201,Cow 37,2022-02-11,404.8653753045822,18.794276133423246,47.39423186039981
2202,Cow 37,2022-02-12,424.3882773052419,13.479452179961783,55.043590564317256
2203,Cow 37,2022-02-13,470.4585580153288,15.887965353520684,38.887899392661716
2204,Cow 37,2022-02-14,326.69893577339025,28.32137947380936,46.43822397399909
2205,Cow 37,2022-02-15,442.183818826298,14.767427590922356,44.08397403281579
2206,Cow 37,2022-02-16,386.3464301558914,13.173236602857212,47.40566204703316
2207,Cow 37,2022-02-17,288.45599460890753,18.572863872820026,44.82277772780482
2208,Cow 37,2022-02-18,429.6164104353566,29.785596170523984,47.93256263735924
2209,Cow 37,2022-02-19,357.00314246463654,17.018832553456264,57.396432634595456
2210,Cow 37,2022-02-20,379.66791368993813,22.599812861875883,59.819374909532385
2211,Cow 37,2022-02-21,561.9181481983765,19.50739848176059,51.7764073549882
2212,Cow 37,2022-02-22,487.45750950014997,23.021395000217012,34.985645001099385
2213,Cow 37,2022-02-23,575.4154317500225,16.714110311454743,52.994773605567275
2214,Cow 37,2022-02-24,372.74282791087194,6.553614262640618,41.194314177070744
2215,Cow 37,2022-02-25,429.04076071685415,19.230735860043488,52.392020488338346
2216,Cow 37,2022-02-26,355.67359660210303,6.576222672923549,54.635720378036794
2217,Cow 37,2022-02-27,617.5386811591154,25.61520091594009,51.87581845803553
2218,Cow 37,2022-02-28,549.9922607534271,15.62007858008363,44.948082588340654
2219,Cow 37,2022-03-01,400.15807658800264,16.727148903029,49.60658005572237
2220,Cow 38,2022-01-01,438.56263085979907,18.351235678378213,54.29999954315868
2221,Cow 38,2022-01-02,465.94928653232176,16.326843686043226,50.763117051800215
2222,Cow 38,2022-01-03,449.0053031313793,18.157918141429953,49.767219179615466
2223,Cow 38,2022-01-04,381.10897552531674,19.174902770506197,47.391074924986945
2224,Cow 38,2022-01-05,551.5384940496134,27.316808110951925,56.23489315277794
2225,Cow 38,2022-01-06,474.16902957528856,7.650449027526962,36.0950060589046
2226,Cow 38,2022-01-07,504.4096118532322,27.020854724287677,32.49164262553679
2227,Cow 38,2022-01-08,511.06773486790183,25.602869442686142,49.621390527644195
2228,Cow 38,2022-01-09,544.703002006435,20.916798270195002,46.620325577481395
2229,Cow 38,2022-01-10,384.5286038342069,17.843033258036566,31.22821712256621
2230,Cow 38,2022-01-11,404.79418743980114,28.68933920411402,34.14552341902798
2231,Cow 38,2022-01-12,524.1420760305093,17.251522173411267,46.22918708613071
2232,Cow 38,2022-01-13,231.16267940658014,14.641226770359062,51.37329990131513
2233,Cow 38,2022-01-14,445.1815584298285,19.157300253771332,61.9019035887581
2234,Cow 38,2022-01-15,435.9536719421982,21.19640029386002,48.04202206511
2235,Cow 38,2022-01-16,443.3712565221777,23.332457626478096,56.257195995803315
2236,Cow 38,2022-01-17,324.0768863814995,22.40493146696045,49.12947362580952
2237,Cow 38,2022-01-18,309.6370796012741,23.706304875782404,42.6052996355641
2238,Cow 38,2022-01-19,451.10843678878456,30.59329857877354,50.24645965685334
2239,Cow 38,2022-01-20,422.316618565578,25.598640541327043,46.54943312003366
2240,Cow 38,2022-01-21,396.89222811374805,22.224531287354992,57.02044903188303
2241,Cow 38,2022-01-22,471.9612028348405,17.924646921584742,44.83005804059719
2242,Cow 38,2022-01-23,519.446648664777,17.81294251596034,66.61015638503187
2243,Cow 38,2022-01-24,298.70288008524517,18.56343486639078,50.957587608480054
2244,Cow 38,2022-01-25,488.7056689596063,20.241223232150674,33.35937581085529
2245,Cow 38,2022-01-26,560.0842837296664,17.757593460818576,39.6266163936109
2246,Cow 38,2022-01-27,500.44284577670635,20.26336432691738,39.91415307367387
2247,Cow 38,2022-01-28,267.48878204327127,24.865286550720263,49.250187546985934
2248,Cow 38,2022-01-29,627.2218252606015,20.635436252373065,57.80422224146958
2249,Cow 38,2022-01-30,371.3418834276433,21.20865977814309,47.254793188309684
2250,Cow 38,2022-01-31,398.92549400316653,14.388087182076983,51.7173772509339
2251,Cow 38,2022-02-01,452.5779342313625,24.257815759018737,52.776182766498174
2252,Cow 38,2022-02-02,299.0254740237715,11.957208890435101,53.547250646678556
2253,Cow 38,2022-02-03,401.39621173822974,23.17123781752572,45.58637492048961
2254,Cow 38,2022-02-04,352.4633996538049,8.082147348638442,47.85174523503023
2255,Cow 38,2022-02-05,305.41692887110867,19.945066876423414,67.23718410033231
2256,Cow 38,2022-02-06,290.93723654321315,24.084631967533618,58.81128739878211
2257,Cow 38,2022-02-07,606.84153259931,20.413786890685813,62.74802743442502
2258,Cow 38,2022-02-08,291.00901552263394,11.886748307809908,34.04452444968288
2259,Cow 38,2022-02-09,563.3738003789051,23.750935337010798,57.24635919281749
2260,Cow 38,2022-02-10,318.6497725595037,17.931117237170636,58.70857263358607
2261,Cow 38,2022-02-11,412.51458092370353,25.608782359459212,50.206564322678275
2262,Cow 38,2022-02-12,371.25871865357743,22.610207755400634,53.10928488027464
2263,Cow 38,2022-02-13,419.69560975587626,18.992066415483905,48.601134313617386
2264,Cow 38,2022-02-14,367.64845072541567,20.100005720679288,48.631743509836525
2265,Cow 38,2022-02-15,445.1148999332884,23.536653870495535,55.13307504728975
2266,Cow 38,2022-02-16,612.7060914794911,9.075411091698042,46.543867933979804
2267,Cow 38,2022-02-17,460.90233033391,15.796396714365583,48.63706306959623
2268,Cow 38,2022-02-18,486.98202100186546,11.349071818373456,58.457965264955604
2269,Cow 38,2022-02-19,429.332453769043,12.378731784698285,46.6255942449265
2270,Cow 38,2022-02-20,506.846066538297,23.693650844733597,42.25170024977243
2271,Cow 38,2022-02-21,401.8386505077029,22.951907950515277,68.27780542960815
2272,Cow 38,2022-02-22,581.2802103256143,13.131030290662979,53.75674747113382
2273,Cow 38,2022-02-23,653.3355673779259,16.17739383768705,46.661801757551686
2274,Cow 38,2022-02-24,420.90656307179853,20.971687000136264,65.37001408023283
2275,Cow 38,2022-02-25,449.8396419194738,23.287942094376195,40.83543424038302
2276,Cow 38,2022-02-26,302.22902433836623,18.44953530436608,62.133343806056004
2277,Cow 38,2022-02-27,437.360215723654,20.449200595287415,46.17522749124314
2278,Cow 38,2022-02-28,408.92040549195434,30.326174574568256,41.57956815953384
2279,Cow 38,2022-03-01,308.7922081699539,15.975862184352993,29.81564471600896
2280,Cow 39,2022-01-01,363.29195413465976,12.716148960347024,54.793751291382286
2281,Cow 39,2022-01-02,311.9033311117503,13.678282414600465,28.604289810158583
2282,Cow 39,2022-01-03,395.4659607542322,25.549068226487222,50.98593797691729
2283,Cow 39,2022-01-04,567.8199059357131,21.143095846129064,54.73803051024592
2284,Cow 39,2022-01-05,491.0681962266657,21.612927038369087,25.827802985357508
2285,Cow 39,2022-01-06,486.3994090727428,19.014872919817122,51.86342450591613
2286,Cow 39,2022-01-07,542.0669561270743,27.18725723875972,30.659911239021426
2287,Cow 39,2022-01-08,677.778923528113,18.082424171593953,56.257530802153596
2288,Cow 39,2022-01-09,396.51939701057773,9.239300730394318,65.57076634651824
2289,Cow 39,2022-01-10,504.7506342419837,25.759046751847674,53.264778083020346
2290,Cow 39,2022-01-11,464.89860843619283,11.163775292662837,51.345616662774326
2291,Cow 39,2022-01-12,476.83496699156774,21.80666999011041,36.44297704033345
2292,Cow 39,2022-01-13,628.7813603931104,20.02939122260205,45.829354328563156
2293,Cow 39,2022-01-14,496.39189249508007,13.578027475649565,46.13055631695479
2294,Cow 39,2022-01-15,527.2070594785533,17.492356735661517,47.5436479651935
2295,Cow 39,2022-01-16,515.0478837304504,12.506850127945512,58.14463693769174
2296,Cow 39,2022-01-17,302.60463934215625,23.626487484869337,62.22280913800727
2297,Cow 39,2022-01-18,350.84487221921336,19.591170998150545,51.38113777375069
2298,Cow 39,2022-01-19,513.151867572681,18.37015607753395,59.26724862952699
2299,Cow 39,2022-01-20,353.14240177284864,20.862925342243827,54.31300285136798
2300,Cow 39,2022-01-21,358.5429090619927,16.263308385124574,80.62571819314343
2301,Cow 39,2022-01-22,347.4026148987579,15.671871821565633,51.42328418533616
2302,Cow 39,2022-01-23,423.6521486496353,21.605376964128354,43.05121486409276
2303,Cow 39,2022-01-24,624.5621596747,29.03043265341982,66.76503999422312
2304,Cow 39,2022-01-25,492.86269895075054,24.757575819021966,51.440233159144356
2305,Cow 39,2022-01-26,510.1047869756812,22.373871650881824,50.543558197244636
2306,Cow 39,2022-01-27,466.4095691269198,24.84372206673223,56.36102554171095
2307,Cow 39,2022-01-28,488.82299264254476,18.09215422234168,38.79816443153024
2308,Cow 39,2022-01-29,518.7906539826758,13.17036912569164,33.10616970584533
2309,Cow 39,2022-01-30,483.426885771376,13.54485038467956,29.29707261551808
2310,Cow 39,2022-01-31,508.35402977936656,23.550142487308797,64.0527261727076
2311,Cow 39,2022-02-01,413.13379693369995,20.05974859274497,56.31724922523453
2312,Cow 39,2022-02-02,494.5784099120142,19.027972552378856,45.445602149271416
2313,Cow 39,2022-02-03,408.72051435609274,20.122119901639337,34.050656760917825
2314,Cow 39,2022-02-04,405.91211969736617,25.569401058517485,52.96647859264148
2315,Cow 39,2022-02-05,617.4588325023444,32.89629062247603,40.46808043832672
2316,Cow 39,2022-02-06,481.4046574273179,14.075745385924982,60.893795003812926
2317,Cow 39,2022-02-07,397.3762338236474,12.212417687741192,26.739185924945332
2318,Cow 39,2022-02-08,568.5658804727124,30.075217123585666,71.06672704224783
2319,Cow 39,2022-02-09,282.9606311505916,17.38701279331027,47.880867411638015
2320,Cow 39,2022-02-10,491.69242215366626,15.917822268915659,60.59270615473966
2321,Cow 39,2022-02-11,536.8514900810758,21.22915921952046,60.2427828628431
2322,Cow 39,2022-02-12,512.6967523086844,25.30645306851693,62.28485799350942
2323,Cow 39,2022-02-13,454.1762091091546,17.596644097202248,22.791199753112508
2324,Cow 39,2022-02-14,527.9952115177022,27.59162354877527,71.80843350311915
2325,Cow 39,2022-02-15,247.95249414911572,10.148880002981889,53.2365902819587
2326,Cow 39,2022-02-16,432.4826679913119,23.871768975536924,46.53468985727776
2327,Cow 39,2022-02-17,415.8644974426753,10.418125543935407,39.12764176069215
2328,Cow 39,2022-02-18,459.0363696574305,23.628909257486917,56.89967602909269
2329,Cow 39,2022-02-19,310.5633093184623,15.49868973614952,51.482343433260816
2330,Cow 39,2022-02-20,470.5846583608761,19.93308168041207,59.59572729491031
2331,Cow 39,2022-02-21,644.9976844355444,22.210106793791876,46.2970324227794
2332,Cow 39,2022-02-22,597.3811492110367,8.912227235112429,45.78615155729926
2333,Cow 39,2022-02-23,697.4674158607559,22.53621611056182,52.11489530092672
2334,Cow 39,2022-02-24,269.89958984915415,15.446328561955344,31.68552354612454
2335,Cow 39,2022-02-25,312.77106742312685,26.033381130855688,56.528296677544844
2336,Cow 39,2022-02-26,338.6861591725025,24.96348486154777,48.46106800631715
2337,Cow 39,2022-02-27,444.31768241153065,22.417858065892908,53.26962024643237
2338,Cow 39,2022-02-28,322.0671020574927,17.50096788562973,47.0700893362097
2339,Cow 39,2022-03-01,424.74426454399367,26.940172639114262,41.572394768632215
2340,Cow 40,2022-01-01,461.2890108197189,11.879051622895817,51.53856587199546
2341,Cow 40,2022-01-02,331.3646457270902,22.51385179868113,46.9467775215079
2342,Cow 40,2022-01-03,475.5112143808185,14.804448891751502,54.10389212887123
2343,Cow 40,2022-01-04,505.88125416812403,10.317013178686905,58.41047131330999
2344,Cow 40,2022-01-05,467.8721848801332,16.601959618993657,39.58543473059544
2345,Cow 40,2022-01-06,460.4133573792767,12.94993948715027,70.78991241238222
